Commit Hash,Modify Lines,Add Lines,Delete Lines,Distribution modified Lines,Modify Files,Directories,SumOfSourceRevision,SumOfDeveloper,LSTM C.E.,bug
af9d7a3e68002860fcc178e21b869d2f79c27dee,72,44,28,5,3,3,30,10,7.560308933,1
f4b6b37ca79099468d9ba2817b018a2a576bbef6,6,5,1,1,1,1,27,11,5.395670414,0
a4569f13efdf354f7f5d5e346f49dca02a2e9f22,32,27,5,5,3,3,51,19,6.839277744,1
55c7f7528dccfb4f6209ef6429d0fb1080535613,9,5,4,0,1,1,5,4,4.856532574,0
bd70d2fe3a589afc1607ba38b9fdba65b74d8359,2,1,1,0,1,1,20,11,4.555334568,0
86cd375e267036596f19376e2499e1d1c4ccdcbb,53,39,14,1,5,3,20,11,10.86266804,0
1fe077e020fc21f80f559ed6d2d8a51ccac0ddac,3,2,1,1,1,1,1,1,4.555334568,0
0e44fd1ec6d0a2f7bdfb4d01eabb05473981cd02,9,3,6,1,2,2,75,16,4.616623402,0
bc3c1ada2c9e0b7c8b6e3459b17a21612086cdb2,18,18,0,3,1,1,8,5,5.837522984,0
7a0991e91c5f2e0346664cfc48846f24f9c6b12d,16,12,4,1,1,1,14,8,5.144506454,0
209f2cba3ba4f72897b72dcf5434baf2c96a2d32,4,1,3,1,1,1,5,2,4.555334568,0
2f7caaf760a6d5007a9e62e403d7eb50affc209f,8,8,0,3,1,1,1,1,4.901990414,0
e1ef4ab6158158985422b81b012cceff9350910a,5,4,1,0,1,1,8,3,4.793334484,0
b93af78a4778ed5f1165ff60e863b04a0bf11e14,328,286,42,12,27,17,237,139,15.88295746,0
23fb95cac04fd8d5f6e91a2b1e60f1ee5725747f,20,9,11,6,1,1,31,10,5.360057831,0
d35b433c397c03e78245c3e262ecaa31c78a564e,2,1,1,0,1,1,1,1,4.697241306,0
e6c7c0ae7fbe51cce9468c8b8e068b96138454d7,3,1,2,1,1,1,4,2,4.599024773,0
49c9349c5c1bc1920aadd391fefe8c504be0a7ab,43,30,13,1,3,2,53,25,6.778057098,0
bb2a7adddbc5c780151bb9957d68af52be7339ca,2,2,0,0,2,2,31,12,4.679201603,0
ee9ff89042acc0f9f13987ed3f303d485d82db4e,3,1,2,0,1,1,17,9,4.672627449,0
29280bf8a6da3d037f5c7daf506028194b327d62,357,193,164,20,9,7,195,77,14.69420433,0
af3702448f7c284115046d398c8fcd20db4431a0,4,1,3,1,1,1,19,12,4.486428738,0
546237d4789b2df958752a722053a89c31c24597,90,65,25,3,1,1,15,8,10.72327518,0
747d939caea9deb1418738d0b7cba9b45a0aca4a,6,6,0,0,1,1,17,7,5.13489151,0
8c55414f6779cf2d32bf27c31194cd717d16c99f,8,5,3,1,1,1,18,10,4.693491936,0
dc516b700f9e7b735db5af2b5fb439681f3a0e87,319,151,168,40,2,2,28,13,15.32535553,0
b2ec5c4c1f19a704984f71e9b1c10d489017ae01,42,21,21,4,2,2,22,17,8.022921562,0
87c7a2e57bdde875a0ab36f8586fb607970a4e1d,23,13,10,0,2,2,19,14,5.314562321,1
b5fd9109c81acf1c643ae3618ea5303ec147a259,18,18,0,5,3,3,12,8,6.080888271,0
d67c34608378c816ea8b2bdbc9d71cb928879976,28,20,8,2,3,3,21,13,6.331836224,0
bef8d8e5e7fafc57e6f042c31998f1efb728867d,7,5,2,0,1,1,53,14,4.730294704,0
2ce1177afe7db196a672e0cad6fd9edc29368331,8,7,1,3,1,1,11,7,5.160433769,0
113c58e85f23ebbe2031ec56cca2dd194523f9ef,7,2,5,2,1,1,53,17,4.697953701,0
b1ebe2f6a7fe054321e0554d0f6319189ddb8e67,2,1,1,0,1,1,2,2,4.464105606,0
cebd231420f8ffe72770c81cb5e2a2dd5f6dfe9a,19,14,5,3,3,3,47,24,5.422018528,0
32860a5906834dce0408ae471a376375d40e3653,476,454,22,16,8,6,165,50,16.38645744,1
ca38c854b0a2dba5ce856688a4056675df031b86,10,8,2,2,2,2,18,11,5.183290482,0
9b4a9df26c5b92c82029d030a9bf72cda043209c,32,28,4,4,1,1,13,6,7.24676609,0
d4a2b478c7d1c41107471a775a08b2b677726ef2,8,8,0,3,1,1,2,2,4.901990414,0
8e854ffcecb85342276b9e57e13e7cb0c46053a1,9,3,6,0,1,1,15,9,4.583452225,0
010c2fc8035525545812ae8acfbeeda1a8bbb96b,3,3,0,0,1,1,5,4,4.599024773,0
0bfd857f9b193f0ed84ec325a6d32b23fb34c82c,5,4,1,1,1,1,29,12,4.555334568,0
8151237a4000972f79ee30b371cc7be1dbb10d04,6,2,4,1,1,1,46,16,4.791612625,0
2ae86d3de9a82db380574e107c7548a36575fc91,16,7,9,4,1,1,49,17,5.364997864,0
111a3cc123aece89acdfbfd974f845446671a1e2,408,389,19,12,8,3,145,45,16.63811874,0
89b16ce29f3bf6618ec2bf9df0807b24c1e40339,37,18,19,2,1,1,28,10,6.326831818,0
3628e2fd6974b9bdd98cc80274a35c97e22197dc,44,35,9,1,1,1,4,3,6.894799709,0
ac02d82af823b623c02167e543571e2c16a289be,8,2,6,0,2,2,36,15,4.693446636,0
7e6eabbc2b0a0b5ee91148a9effc6447af5057ba,22,14,8,3,1,1,33,13,5.46403265,0
6e4413b8da80a1151dcbec4ed4e1d0de794aed37,29,24,5,5,2,1,17,10,6.126810074,0
e0326de05197f8415eeb750d4d8fff764db87aa9,29,24,5,5,2,1,26,10,6.126810074,0
c93d908bb635d3c5b59f8c8a22e0584ebf588794,9716,5499,4217,375,127,50,1418,802,19.54161453,1
a674df56ae05f03ee6684bb44d409a1003edaa6e,1093,920,173,97,45,27,403,221,18.6797924,0
447587881a14dd85317f33c4ccba1db5321ac0da,26,15,11,2,1,1,16,6,5.764605522,0
a7d0ac2724e1c16f8071a5d734f092d1bc03cac1,8,6,2,0,1,1,9,4,4.830522537,0
3df16722455a550590d2a293b028c8c73608270a,2,1,1,0,1,1,1,1,4.464105606,0
dbdb40bcfacf8d53076bc24f768c5dde0832f742,8,8,0,1,1,1,4,1,4.991894722,0
2544fad223faeaafef966d0f04ff00da9f749641,142,86,56,6,2,1,31,13,11.83409977,0
ea2dd29d6d3bace58ccc83f4fde0ab5524e1cd59,5,1,4,1,1,1,11,7,4.54535532,0
b541de8ff20b818667e2765664ae2f133b439dc3,1,1,0,0,1,1,30,8,4.54535532,0
9e4d9544eb7da850366bbc6fb07983d457302201,103,88,15,2,6,4,52,30,11.56350231,0
76c8cff1402e217049942bac88a8a005d45abf43,28,25,3,4,2,2,53,24,7.595216751,0
33922feb804d740180fb4abd833884dae6d62cc0,150,75,75,16,3,1,43,26,10.52963066,0
c6e5dfb3d2f430d9b899a273515f58c093295baa,112,57,55,2,1,1,17,9,9.874743462,0
957306ae0399442de655fc897ae82f4cb60a8883,5,3,2,0,1,1,48,11,4.616178513,0
90ae2d1f9159c3d30d5a937252f2bbb00e2110e4,28,20,8,2,3,3,18,13,6.3318367,0
217fad16bfdea0494390e8f170d9350cf06657ef,32,28,4,9,3,3,5,4,6.391411304,0
25d0cf73436146d44122f992eca6fa04e444de39,337,337,0,3,3,1,3,3,15.78121853,0
ca5d242fac20b49e37d135b8d2da90bc72974444,15,13,2,3,1,1,8,6,5.448542595,0
5849cdbbb10c30251e74a90d07965f003ac0a16e,18,9,9,1,8,6,181,63,5.856546879,0
cb580f060ced9e0e1cfd43d5366d33b92259ba1b,3,3,0,0,1,1,6,4,4.599024773,0
faed27af5b2c471610af93e2cb45f551615bd922,182,109,73,44,23,8,108,87,15.02927589,1
4787d408a1237946f29fad539bf65333d64c3067,34,17,17,2,4,4,97,33,6.071452141,0
48c38b03f3cfb73402431f262990a6d091570e9a,90,85,5,2,2,2,7,6,9.60248661,0
e66d44d9c290c550e78edb425a43e010b861172c,117,112,5,1,1,1,1,1,13.37879372,0
d73f2930cbb57ad1a37667cecd73f38daca7a1cd,49,34,15,4,5,3,80,32,7.223179817,0
86aac2d4631a6978233040e53a8881bbfa9bfaeb,11,8,3,2,1,1,22,12,4.909977436,0
a83a736793a6f8bdc091acf73c1f00a48d25f4b6,3,3,0,0,1,1,13,9,4.606388092,0
b770b45681dbf8d1b76fce59576f85043e93ba01,360,360,0,1,1,1,1,1,16.69942665,0
929fc9c89afb9267e3116cdca874dbcf9e511430,26,13,13,4,9,4,207,70,6.004749298,0
7cc622e14f9bcdb5fb0547ee54c0966424eabcd9,110,55,55,0,1,1,15,9,9.147785187,0
bea86219631903a22de3373b6a3da721bdbba5bc,4,2,2,0,1,1,12,6,4.819727421,0
d828ed03e59257e76d769b175c91b2d7c2b5d38e,24,12,12,3,9,4,194,70,5.913192749,0
b4d00e3714d02d45c7ec309182736cf22c28c77c,13,12,1,2,1,1,4,3,5.182898998,1
d34a002b25a770369ad6a5a20475c7072d8fa02b,2,2,0,0,2,2,27,12,4.679201126,0
9854f7af644a68db884f1b03eaf69359019e212e,14,7,7,0,1,1,9,5,5.529066563,0
aff04c8484990545edb5e997894438d04033d1bb,7,4,3,3,1,1,66,20,4.868368149,0
c532c4e4861c7292f1fb7fee7e5442493dcfd71e,90,29,61,8,2,2,10,7,6.602405548,0
d3ab941a10c933d3c9da9b8c4fd1cbf6f3dfc8fe,16,8,8,0,4,1,24,16,5.066759109,0
100816fac9cddf99759fe1fc9d22adcf7a2ed4fa,2,1,1,0,1,1,18,9,4.5421381,0
f612c4133444e7c765a6c690b5ee6c373ee12265,2,2,0,1,1,1,28,13,4.601446629,0
a2f637e4dc5842ce37fd5b3598df10b2bef278e1,4,2,2,0,2,1,6,5,4.679201603,0
58ef2dac72ce7305e47eb87db1ee0b327373b36f,5,3,2,2,1,1,83,13,4.645355225,0
95d9a781de4c8055d58cf51fb889ebd1b874552e,1,1,0,0,1,1,30,9,4.486428738,0
bfd47dbc2ec178552de93bd7ea60bf5fb2937efa,10,5,5,0,1,1,9,5,4.869075775,0
3d01ac89691d4a516650da65c695471921fcfcec,46,36,10,7,2,1,13,10,7.072673798,0
1193f8baecd27933c29e3a02942e27e29d84b429,452,402,50,27,17,14,302,120,16.06036568,0
e5e67028251e5cc1fdd10ed94103fadff0c41a4a,2,1,1,0,1,1,3,3,4.606388092,0
e0a27c7870d632966d584cf45399b98ba77e2bd6,15,13,2,1,2,1,31,14,5.387456894,0
6f5c50e23cce8ecf538bf9f5081c9daa58c4c768,19,10,9,3,1,1,58,14,4.899602413,0
e9b823db993004511c909548e0a5da342d687ce9,307,130,177,25,55,36,275,212,15.26262665,0
a7bc1a8c5a3a5ab9c72574afd98089a354bf0484,43,22,21,1,1,1,7,5,6.957295418,0
01bdc70b52f64a0d8ee81823eb61e5854e3f6291,10,5,5,0,5,2,21,12,5.054291725,0
fd203d8f7d6376fc5348c80e4ee34d0164af31da,42,37,5,4,2,1,16,12,7.878205299,0
1a80d30a7a4c6f0c5337450f212b1941e0b6c544,38,28,10,4,2,2,16,11,6.600707531,0
93e03a720871b383d7188359abe9e30c4d0efc2a,18,14,4,1,1,1,22,11,5.121638775,0
ec42cfbcac20d44d797bbedb9bb61631b1cc4777,21,14,7,5,1,1,14,7,6.110789776,0
fc89e4fdaf371fc101516ba87ccd6170fd011c30,144,144,0,2,2,1,17,9,16.40725708,0
8b7298da1f04ade38f986b225134345456f07c32,2,1,1,0,1,1,55,17,4.640595436,0
a2b944f89514b391e0a2eb0fbdac59cd0d01d455,137,125,12,4,6,5,361,71,15.03263474,0
b2199a8d60d06364d21352aab7b28828af2ed6e3,32,11,21,6,1,1,3,2,5.455653667,0
579a76beb17aaa28a7dd68d6c4fe0d3e2c80bb51,20,17,3,4,2,2,64,31,5.768090248,0
3252f15557f3156836868bced3aec093f21bccb5,1128,809,319,68,31,16,659,256,16.42233467,0
f5b5d2cbb58654944d748d54dd288003c3a8f290,52,30,22,6,2,1,4,2,6.831003189,0
f6244e60ad821a06026caa55030614ed04803860,100,89,11,6,1,1,37,10,11.93394852,0
1f2c2ff4481045d034f6943ddd26c20846675fb3,386,265,121,22,4,4,46,25,15.31142044,0
56ee081780d0d72bad68686cffe35fcdce4b9590,80,63,17,6,3,3,48,19,10.72098446,1
73d082e3e3f32f71fd526c2e2084d601fa628d60,6,5,1,0,1,1,47,11,4.667860508,0
40492c388be9f73117b982f8db8e0c6039f46f99,2,1,1,0,1,1,4,3,4.606388092,0
e3097e645eba2f2a97f80fa563eaa955d937d73c,2,1,1,0,1,1,33,14,4.553030014,0
b1c46c48451bdfeacec730693ab49b07b7b95812,17,14,3,2,1,1,9,7,5.648264885,0
e2e3ee7158a807f1ec6b92a8f84083b6e1b35783,9,3,6,1,2,2,73,16,4.616623402,0
e95c9150969bff290e6458563e9c9fd3f09b358d,34,17,17,2,4,4,103,34,6.071452141,0
5bf6d5098b586ddc4e375babb712012db900f9c3,2,1,1,0,1,1,21,6,4.555334568,0
90360c84e9d7829ce728dbe937a5baaddf2253ac,28,17,11,1,7,7,44,26,5.994718552,0
84246a9e8fb183a28983a70d3d30d7d9a474ce58,372,202,170,21,14,7,59,37,14.60538864,0
ac2d5782659d502a0bdf2800d6b5aabe431104e2,42,21,21,4,2,2,25,19,8.022921562,0
84a04f3d43267fc77bf3323e209b766a4bc7905d,2,1,1,0,1,1,19,11,4.555334568,0
0cc33b1e9692caf8e0596f24c737128b19214f9b,48,21,27,2,1,1,22,8,6.461758137,0
6199492f5e1e8811022257c88dbf63f1e1c739d0,16,12,4,1,1,1,13,7,5.144506454,0
2475f0c5813a3bcd09a4bb91033ef5aec9085566,2,1,1,0,1,1,34,14,4.553030014,0
155c3ffcf71ed31999075f81fcdff7838096717c,61,32,29,3,1,1,16,9,7.829702377,0
7515a576566aaf3c3116057897d47fccd2bd94a7,1765,1186,579,70,41,22,644,323,19.24232864,0
a8e59ec2c6dc4f61acdc33bf42f4a7eb98e98663,44,19,25,4,1,1,3,1,5.90495491,0
cda251ade12bc6f42c9ffc0f8d833aa6515c8a08,161,84,77,6,1,1,23,9,12.54826832,0
5dc48f2fc2f7a6f9d039251b9133df12bee99d52,28,14,14,2,1,1,7,4,5.139781952,1
631b747826771b60a879ceba2b2773ebc1361a71,130,63,67,2,6,5,56,28,9.127323151,0
230d1a20bc07476b61e5b06fafaf05750c0563f9,2,1,1,0,1,1,37,12,4.555334568,0
67dc52cc0f76c51e6fd36dc88f87994c0b2386d8,6,3,3,0,1,1,10,4,4.991685867,0
a51686446d03dd27e04c4cb77f8bf0a60895954c,27,15,12,2,1,1,28,9,6.074026585,0
19fdd6c6339efd08c7c77d3c4e87f464b7c3a038,2,1,1,0,1,1,1,1,4.606388092,0
f18b3271c925feb44a921ae5179997e5737d354e,4,2,2,0,2,1,4,4,4.679201126,0
7da8c704d1ea6dc892e32c8a9f9678affd1c7085,24,17,7,3,1,1,8,6,6.191345215,0
30677531951977a2a3d7f3350fe9edbee541e6ba,30,22,8,5,1,1,10,5,6.634628773,0
397e3ac23029cbd60fbee0dbf60ce5bdf1cb5e54,4,4,0,0,3,3,37,16,4.808628082,0
de190286a43bba7f4b27fd5a84a252bbcafa67c2,2,2,0,1,1,1,27,13,4.601446629,1
8836f7ceb04540a80fb09e2a72898c8e5262272b,96,55,41,7,3,1,60,14,11.45902538,0
ae833c7ed16da0855e79cafa200e8b8e90d5f52f,19,11,8,2,1,1,8,4,5.346571445,0
705686e79949815e9036c0084011e471a3fb5867,103,88,15,2,6,4,70,40,11.56350231,0
a2e4800f33afb65f53cdfb52bacac280410a105c,22,14,8,2,1,1,4,3,5.557163715,0
02f789c7d1c6b51e918de64500be7114fe3670ec,25,12,13,3,2,1,9,7,5.896099567,0
26669eb1f3f75e466eae732e79a4e6e85ea57073,27,18,9,3,1,1,20,7,5.811878681,0
510a4ea395bcd8620b64df06f601f901f2546b59,28,25,3,4,2,2,57,24,7.595216751,0
3c21a6b2abaa17ecc66a1c76d1239c213c56ba4e,62,42,20,7,3,3,30,18,11.29735184,0
615331b81e04e3f50f766df442594f0436e51bca,29,7,22,5,1,1,19,8,4.890818119,0
59395791978e4b8e1364ce84a399139b7f3483cb,24,12,12,1,1,1,16,7,5.175855637,0
95469e8dd4820b0a40eac97a9593218d0a40c501,31,17,14,1,1,1,10,5,5.427940369,0
a10db1446aae6949cf3ceb9082c68d80c77f5bdf,24,12,12,1,1,1,12,7,5.175855637,0
5d7d8167e350edd5bc37454cd73a412c570a13b1,82,43,39,0,1,1,5,2,8.077388763,0
78fbb1136ad7f1a01fefcd4f8f460c41843b2b32,8,6,2,0,1,1,10,4,4.830522537,0
39da8c1addd3400e755f98a6947004f8c8f3d15f,91,40,51,15,7,4,163,61,6.137376308,0
dfd86028f097debd9fea259b8d69912057634417,330,206,124,1,1,1,7,6,15.52256107,0
c17dd1dd6bf914beb7b13528c95b487630f86905,2,1,1,0,1,1,5,3,4.599024773,0
4d2938f8c54447b603f4f133133ac755f4ac62b6,44,23,21,4,3,1,56,23,6.206089497,0
6274083b7ddc00df88e90237a1416b6fac8839bd,16,7,9,4,1,1,50,17,5.364998341,0
2352f9a4f47693cd8ca653f0b0629d186593fc4a,105,89,16,2,6,4,40,25,11.72258663,1
89c41e1b5a245322b27e8dd0728b543faa171e9d,19,18,1,4,2,2,12,8,5.424515247,0
f79fbc1258d05af3a42f84338e8fefa84881551a,2,1,1,0,2,1,9,7,4.598316669,0
60a41efb32e9d176cb0808d7df7b5fc130c9f45a,18,9,9,1,8,6,193,63,5.856546879,0
8ed7d4fe4d79f10822cedf563948ac2f6e7ffc65,170,82,88,34,4,1,62,29,14.63967228,1
07bc20cd11492041d3fb9c1db612529db2af8f9f,2,1,1,0,1,1,1,1,4.630297184,0
ee559bf204448e9c658da48250e04394adf357e5,3,2,1,1,1,1,2,2,4.724529743,0
3712fe8ed9f36d4cd17acf724a0ff4610234e721,21,21,0,6,2,2,95,30,5.767487526,0
717d1e9f0c18dff97f21b8f626097de099fbfe11,2,1,1,0,1,1,18,6,4.555334568,0
7d000b18f7751123810dbd4bcdc64d8f0bf30f95,43,30,13,1,3,2,48,25,6.778057098,0
b38077bcec6b2648f629bee21d649657cf2affee,81,57,24,1,1,1,10,5,9.769165993,0
525cbafe724ce9ea78d362faf09533d6678bc1ab,8,2,6,0,2,2,38,15,4.693447113,0
2a6f9ac4763b257f902478ef1947ad63bcc4f2d0,284,284,0,4,4,1,6,6,16.10712433,0
f5e3a30153167ce6eedfc0ed85f788f3a21a278b,39,31,8,4,2,1,28,13,6.508594513,0
659e1c8900c65d96b0a498d602992cc11c9430d6,12,9,3,0,1,1,1,1,5.034367085,1
d45510c186b3dbee3c3f7882c90ab3d28409a0b8,13,6,7,0,3,2,60,26,5.04411602,0
497db003ff6df1e1bfe381fea7d01efd2482f8d8,32,17,15,8,2,1,34,17,5.723907948,0
e040ace189aa0379b998c8852a09c1a1a2308d82,3,1,2,0,1,1,3,3,4.598316669,0
e5a11a90a175dd5132c97963dcf7ea6394ab90cc,172,163,9,7,8,3,36,24,15.43652248,0
1fc98bf061aedb98be4453865201ce6d9f1dede6,294,294,0,2,2,1,80,14,15.09903908,0
b4e539389437e3b5660d596ebec4c87b1bc6e948,836,433,403,33,9,6,161,68,16.25726318,1
5945db20de21c62795315c095ccf9ff4c61f3ebe,62,52,10,9,1,1,8,4,9.776995659,0
3abe7db082cdc98f31e2e248c9b87adca0dd1374,6,3,3,0,3,2,131,41,4.914153576,0
27ff2153ed96b6b5d3b523fd8f4ae92aaeae72d3,24,13,11,2,1,1,31,9,5.862313747,0
7deb576bc58bb74725cbb6c5d82d7b9244c6ad42,18,18,0,5,3,3,5,4,6.080888271,0
a6f533dfecd688a6c43212b0e826be9a2da5b4ce,24,12,12,1,1,1,17,7,5.175855637,0
708cc56fe915a7f8121476165d49c097d93ac360,313,220,93,16,1,1,12,6,14.52000999,0
44f7ad973f2017bacde2bf5277f846179eafc6dd,186,173,13,17,2,2,16,10,15.24435997,1
cad81a5d47ccc0f2e6f16cdc32f2321ea1f3b543,5,4,1,1,1,1,18,10,4.555334568,0
3ba0622bced082115918e5113d05bab65bf07754,32,16,16,2,1,1,17,3,6.445950508,1
da8f3f5227a18da3cba61c33adbf16020df00c41,40,23,17,2,1,1,12,8,6.673452377,0
628b04b90861fbb6daf8ed7221aad989a62f6ee6,2095,1388,707,396,206,85,878,532,14.70397949,0
65651b5cce54736978356ba1a8dea8a10f405d3c,25,21,4,10,1,1,8,5,6.389259815,0
1a718e0cc9a0c3811111e40f4bf8351e26f73522,5,4,1,1,1,1,1,1,4.834010601,0
f861c8203c8544b91e061964441485bd2f6de145,2,1,1,0,1,1,56,17,4.640595436,0
d10488217e3996b2263910e67a5b05711fe4b9a2,174,86,88,34,4,1,68,29,14.72745323,0
230b987005f5204538c7de569551f918047cd5c0,8,4,4,4,2,1,14,10,5.373634815,0
02afd5b4d5b6196aabb535e7dd9dfe6dd018697d,1239,835,404,62,25,7,322,156,17.23339462,0
45ce3104ca7a0f02f6b4f83580a60e1ed8a8ee47,65,55,10,9,2,1,20,10,8.465473175,0
9d59538c84b65b89bea820c87b4dc359dfc71ae9,645,427,218,30,13,8,318,108,16.25985909,0
23f105533e96ac0cd98d8a5a949f6da4bab7f9f4,6,6,0,2,1,1,7,3,4.971723557,0
48e1aef83b94468c9f839cf28b24560bef233780,147,144,3,0,9,8,117,46,14.24983883,0
b89109a71355cff4ddf88a8adc0786b7490714ac,334,319,15,8,6,3,36,17,15.58049583,1
d3864d66c0d859ce93b51d9bc13e4f912b36c0f1,8,5,3,1,1,1,17,10,4.693491936,0
e319a37cfa4655628344303e5ffe1befb05d868a,22,14,8,2,1,1,3,3,5.557163715,1
4717ff827ae8359a41261d6e5c60d0036eec9aa3,420,420,0,3,3,1,63,16,16.55901527,0
2aec79f13b04e022f0c30830a5e621cfcfffc88d,39,27,12,2,3,3,18,12,6.445518494,0
50c6c23bbbb7aaa131fb01b3395bd23944f870b2,266,144,122,34,14,5,313,106,14.73472404,0
dd94a61d3359ede0e35480b26926901f25c4b250,9,4,5,3,1,1,14,9,4.749056816,0
4f4558f2b1f6e809ae19985e0d4d95417227b938,92,79,13,8,4,3,109,31,15.50108433,1
8f692d13d45642f8b447d47af796f06487afeec2,39,27,12,2,3,3,26,12,6.445518494,0
24ac4a08f67dd4ffe865f21dc731e427e14f59fc,14,7,7,4,1,1,49,16,5.116516113,0
4c3fb71208a29e1e49201002bda08499a14b443d,65,38,27,10,2,1,61,24,6.660358429,0
133c8dd07f1cc0a737688a860edfa0936842f629,144,95,49,13,3,2,58,26,14.35500526,0
61d7e8ce440aa544ce23e98a6fc6f811c482c5a0,93,88,5,4,2,1,83,17,12.99033642,0
f51a276d619eca2a9dc3171340061f3789bf7440,4,2,2,1,1,1,19,4,4.739084721,0
517dbdf3261d42e90883d07320b7991ff8e2bcf8,2,2,0,0,1,1,1,1,4.599024773,0
6239655b6fd959b637ae3948f616f393aa99f159,25,17,8,1,2,2,59,20,5.659789562,1
4a8ad9541c2d2d70f28cfef65282f1f3e6209a07,15,11,4,1,1,1,9,7,5.388575554,0
2e4ad087f811402b19af8d1b8d487d70b6ebc87a,2,1,1,0,1,1,6,5,4.555334568,0
5f303a7e531b0330cc9d40ce1083287ae2982e1e,39,33,6,2,1,1,36,12,7.42489624,0
a4dd1f721692ab3257503c9dfa2f3007acadf8e4,12,12,0,0,1,1,4,1,5.356567383,0
db77f1965b6b6871db91beba338b5bf540ffed4e,72,44,28,5,3,3,33,10,7.560308456,0
7db11734f25a53cda15634071a47ff524a06002e,18,18,0,3,1,1,7,5,5.837522984,0
2d1f72cda465e5a7973a623be077e1aff5575a1e,11,4,7,2,4,3,92,28,4.85679388,0
a5a65a04e2e6a0ee72589ec801af53336da1afef,228,228,0,3,3,1,81,18,16.64530754,0
2b93a66f0472e93223c69053d5482dcbef26de6d,715,472,243,166,158,75,169,159,11.47015381,0
bad474e9746aebb36cfb53cf4c5157b1e4c363bb,9,6,3,2,1,1,14,6,4.842140198,0
856a8abd31ac9a4d9944c1f9b494b8f94ded209f,21,14,7,5,1,1,12,7,6.208018303,0
f72e86992ffb22b4b3a525857308a96ae46cd544,6,3,3,0,1,1,6,4,4.991685867,0
6e8c2c382e5009c893f85f5cb93748a731b9583b,11,8,3,2,1,1,20,11,4.909977436,0
34236ffecf478a1776559b0ed8c1ad929483d752,8,7,1,3,1,1,12,7,5.160433769,0
602ff0b4af0d844d0fbc92928074ba381a09ea8f,83,32,51,10,6,4,140,52,5.924402237,0
9a6401eef88254f44c253ea0609aaf36fc9d589d,9,3,6,0,1,1,14,9,4.583452225,1
db2f5df1680214b589a3ac8def527afeeac94667,1,1,0,0,1,1,31,8,4.54535532,0
b36692a6733e906be6fedbce8607397531666836,16,14,2,2,1,1,9,5,5.393455505,0
4e70af25e9181bf2234ed131c22e9aacffe1524c,511,344,167,10,9,8,202,74,16.10997772,0
b7011f58aaed1564cdce2002954347f13af1d9f3,3,2,1,1,1,1,2,2,4.555334568,0
f263d91983122b291e4048088d91e3febdf8fb90,20,17,3,4,2,2,68,31,5.768090248,0
0624d2588ee3b2e84be28ffb59db6d62c1456752,25,19,6,3,2,2,35,16,6.080678463,0
21d56a0c5626553a3bf5058588d9277e6844e00f,27,19,8,4,1,1,15,6,8.040480614,0
